|dates|Concordia_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Concordia_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Concordia_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Concordia_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Concordia_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Concordia_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|69.0|0|5.0|0|0.0|0
0|2020-05-25|73.0|0|5.0|0|0.0|0
0|2020-05-26|73.0|0|5.0|0|0.0|0
