|dates|Hudson_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Hudson_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Hudson_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Hudson_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Hudson_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Hudson_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|18606.0|0|1158.0|0|0.0|0
0|2020-05-28|18606.0|0|1158.0|0|0.0|0
0|2020-05-29|18606.0|0|1158.0|0|0.0|0
0|2020-05-30|18606.0|0|1158.0|0|0.0|0
