|dates|Lucas_Ohio_UnitedStates.JHU_ConfirmedCases.data|Lucas_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Lucas_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Lucas_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Lucas_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Lucas_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|1960.0|0|204.0|0|0.0|0
0|2020-05-18|1986.0|0|207.0|0|0.0|0
0|2020-05-19|1999.0|0|209.0|0|0.0|0
0|2020-05-20|2021.0|0|214.0|0|0.0|0
0|2020-05-21|2056.0|0|219.0|0|0.0|0
0|2020-05-22|2071.0|0|218.0|0|0.0|0
0|2020-05-23|2071.0|0|218.0|0|0.0|0
