|dates|ScottsBluff_Nebraska_UnitedStates.JHU_ConfirmedCases.data|ScottsBluff_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|ScottsBluff_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|ScottsBluff_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|ScottsBluff_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|ScottsBluff_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|54.0|0|0.0|0|0.0|0
0|2020-05-18|54.0|0|0.0|0|0.0|0
0|2020-05-19|54.0|0|0.0|0|0.0|0
0|2020-05-20|55.0|0|0.0|0|0.0|0
0|2020-05-21|58.0|0|0.0|0|0.0|0
0|2020-05-22|58.0|0|0.0|0|0.0|0
0|2020-05-23|58.0|0|0.0|0|0.0|0
