|dates|McKinley_NewMexico_UnitedStates.JHU_ConfirmedCases.data|McKinley_NewMexico_UnitedStates.JHU_ConfirmedCases.missing|McKinley_NewMexico_UnitedStates.JHU_ConfirmedDeaths.data|McKinley_NewMexico_UnitedStates.JHU_ConfirmedDeaths.missing|McKinley_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.data|McKinley_NewMexico_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|2192.0|0|93.0|0|0.0|0
0|2020-05-25|2215.0|0|94.0|0|0.0|0
0|2020-05-26|2215.0|0|94.0|0|0.0|0
