|dates|Morris_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Morris_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Morris_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Morris_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Morris_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Morris_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|5954.0|0|539.0|0|0.0|0
0|2020-05-15|5990.0|0|550.0|0|0.0|0
0|2020-05-16|5990.0|0|550.0|0|0.0|0
