|dates|Montrose_Colorado_UnitedStates.JHU_ConfirmedCases.data|Montrose_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Montrose_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Montrose_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Montrose_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Montrose_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|129.0|0|11.0|0|0.0|0
0|2020-05-15|131.0|0|11.0|0|0.0|0
0|2020-05-16|131.0|0|11.0|0|0.0|0
