|dates|Codington_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Codington_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Codington_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Codington_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Codington_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Codington_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|17.0|0|0.0|0|0.0|0
0|2020-05-18|17.0|0|0.0|0|0.0|0
0|2020-05-19|17.0|0|0.0|0|0.0|0
0|2020-05-20|17.0|0|0.0|0|0.0|0
0|2020-05-21|17.0|0|0.0|0|0.0|0
0|2020-05-22|25.0|0|0.0|0|0.0|0
0|2020-05-23|25.0|0|0.0|0|0.0|0
