|dates|NewHaven_Connecticut_UnitedStates.JHU_ConfirmedCases.data|NewHaven_Connecticut_UnitedStates.JHU_ConfirmedCases.missing|NewHaven_Connecticut_UnitedStates.JHU_ConfirmedDeaths.data|NewHaven_Connecticut_UnitedStates.JHU_ConfirmedDeaths.missing|NewHaven_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.data|NewHaven_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|11124.0|0|934.0|0|0.0|0
0|2020-05-28|11124.0|0|934.0|0|0.0|0
0|2020-05-29|11124.0|0|934.0|0|0.0|0
0|2020-05-30|11124.0|0|934.0|0|0.0|0
