|dates|NewHanover_NorthCarolina_UnitedStates.JHU_ConfirmedCases.data|NewHanover_NorthCarolina_UnitedStates.JHU_ConfirmedCases.missing|NewHanover_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.data|NewHanover_NorthCarolina_UnitedStates.JHU_ConfirmedDeaths.missing|NewHanover_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.data|NewHanover_NorthCarolina_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|168.0|0|4.0|0|0.0|0
0|2020-05-28|168.0|0|4.0|0|0.0|0
0|2020-05-29|168.0|0|4.0|0|0.0|0
0|2020-05-30|168.0|0|4.0|0|0.0|0
