|dates|Middlesex_Massachusetts_UnitedStates.JHU_ConfirmedCases.data|Middlesex_Massachusetts_UnitedStates.JHU_ConfirmedCases.missing|Middlesex_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data|Middlesex_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing|Middlesex_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.data|Middlesex_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|20437.0|0|1518.0|0|0.0|0
0|2020-05-25|20539.0|0|1527.0|0|0.0|0
0|2020-05-26|20539.0|0|1527.0|0|0.0|0
