|dates|Franklin_Texas_UnitedStates.JHU_ConfirmedCases.data|Franklin_Texas_UnitedStates.JHU_ConfirmedCases.missing|Franklin_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Franklin_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Franklin_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Franklin_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|5.0|0|0.0|0|0.0|0
0|2020-05-18|6.0|0|0.0|0|0.0|0
0|2020-05-19|7.0|0|0.0|0|0.0|0
0|2020-05-20|8.0|0|0.0|0|0.0|0
0|2020-05-21|8.0|0|0.0|0|0.0|0
0|2020-05-22|8.0|0|0.0|0|0.0|0
0|2020-05-23|8.0|0|0.0|0|0.0|0
