|dates|Clay_Minnesota_UnitedStates.JHU_ConfirmedCases.data|Clay_Minnesota_UnitedStates.JHU_ConfirmedCases.missing|Clay_Minnesota_UnitedStates.JHU_ConfirmedDeaths.data|Clay_Minnesota_UnitedStates.JHU_ConfirmedDeaths.missing|Clay_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.data|Clay_Minnesota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|366.0|0|23.0|0|0.0|0
0|2020-05-25|373.0|0|24.0|0|0.0|0
0|2020-05-26|373.0|0|24.0|0|0.0|0
