|dates|Broadwater_Montana_UnitedStates.JHU_ConfirmedCases.data|Broadwater_Montana_UnitedStates.JHU_ConfirmedCases.missing|Broadwater_Montana_UnitedStates.JHU_ConfirmedDeaths.data|Broadwater_Montana_UnitedStates.JHU_ConfirmedDeaths.missing|Broadwater_Montana_UnitedStates.JHU_ConfirmedRecoveries.data|Broadwater_Montana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|4.0|0|0.0|0|0.0|0
0|2020-05-15|4.0|0|0.0|0|0.0|0
0|2020-05-16|4.0|0|0.0|0|0.0|0
