|dates|Norfolk_Massachusetts_UnitedStates.JHU_ConfirmedCases.data|Norfolk_Massachusetts_UnitedStates.JHU_ConfirmedCases.missing|Norfolk_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data|Norfolk_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing|Norfolk_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.data|Norfolk_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|7880.0|0|794.0|0|0.0|0
0|2020-05-28|7880.0|0|794.0|0|0.0|0
0|2020-05-29|7880.0|0|794.0|0|0.0|0
0|2020-05-30|7880.0|0|794.0|0|0.0|0
