|dates|Rooks_Kansas_UnitedStates.JHU_ConfirmedCases.data|Rooks_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Rooks_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Rooks_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Rooks_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Rooks_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|6.0|0|0.0|0|0.0|0
0|2020-05-25|6.0|0|0.0|0|0.0|0
0|2020-05-26|6.0|0|0.0|0|0.0|0
