|dates|Divide_NorthDakota_UnitedStates.JHU_ConfirmedCases.data|Divide_NorthDakota_UnitedStates.JHU_ConfirmedCases.missing|Divide_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Divide_NorthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Divide_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Divide_NorthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|1.0|0|0.0|0|0.0|0
0|2020-05-15|1.0|0|0.0|0|0.0|0
0|2020-05-16|1.0|0|0.0|0|0.0|0
