|dates|Washoe_Nevada_UnitedStates.JHU_ConfirmedCases.data|Washoe_Nevada_UnitedStates.JHU_ConfirmedCases.missing|Washoe_Nevada_UnitedStates.JHU_ConfirmedDeaths.data|Washoe_Nevada_UnitedStates.JHU_ConfirmedDeaths.missing|Washoe_Nevada_UnitedStates.JHU_ConfirmedRecoveries.data|Washoe_Nevada_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|1256.0|0|47.0|0|0.0|0
0|2020-05-18|1266.0|0|48.0|0|0.0|0
0|2020-05-19|1295.0|0|48.0|0|0.0|0
0|2020-05-20|1395.0|0|48.0|0|0.0|0
0|2020-05-21|1316.0|0|48.0|0|0.0|0
0|2020-05-22|1356.0|0|48.0|0|0.0|0
0|2020-05-23|1356.0|0|48.0|0|0.0|0
