|dates|Jackson_Missouri_UnitedStates.JHU_ConfirmedCases.data|Jackson_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Jackson_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Jackson_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Jackson_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Jackson_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|515.0|0|16.0|0|0.0|0
0|2020-05-28|515.0|0|16.0|0|0.0|0
0|2020-05-29|515.0|0|16.0|0|0.0|0
0|2020-05-30|515.0|0|16.0|0|0.0|0
