|dates|Lake_Indiana_UnitedStates.JHU_ConfirmedCases.data|Lake_Indiana_UnitedStates.JHU_ConfirmedCases.missing|Lake_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|Lake_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|Lake_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|Lake_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|3347.0|0|170.0|0|0.0|0
0|2020-05-28|3347.0|0|170.0|0|0.0|0
0|2020-05-29|3347.0|0|170.0|0|0.0|0
0|2020-05-30|3347.0|0|170.0|0|0.0|0
