|dates|Wayne_Ohio_UnitedStates.JHU_ConfirmedCases.data|Wayne_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Wayne_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Wayne_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Wayne_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Wayne_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|256.0|0|50.0|0|0.0|0
0|2020-05-28|256.0|0|50.0|0|0.0|0
0|2020-05-29|256.0|0|50.0|0|0.0|0
0|2020-05-30|256.0|0|50.0|0|0.0|0
