|dates|Madison_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Madison_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Madison_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Madison_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Madison_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Madison_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|43.0|0|1.0|0|0.0|0
0|2020-05-18|49.0|0|1.0|0|0.0|0
0|2020-05-19|50.0|0|1.0|0|0.0|0
0|2020-05-20|45.0|0|1.0|0|0.0|0
0|2020-05-21|45.0|0|1.0|0|0.0|0
0|2020-05-22|45.0|0|1.0|0|0.0|0
0|2020-05-23|45.0|0|1.0|0|0.0|0
