|dates|Gooding_Idaho_UnitedStates.JHU_ConfirmedCases.data|Gooding_Idaho_UnitedStates.JHU_ConfirmedCases.missing|Gooding_Idaho_UnitedStates.JHU_ConfirmedDeaths.data|Gooding_Idaho_UnitedStates.JHU_ConfirmedDeaths.missing|Gooding_Idaho_UnitedStates.JHU_ConfirmedRecoveries.data|Gooding_Idaho_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|40.0|0|0.0|0|0.0|0
0|2020-05-28|40.0|0|0.0|0|0.0|0
0|2020-05-29|40.0|0|0.0|0|0.0|0
0|2020-05-30|40.0|0|0.0|0|0.0|0
