|dates|Mesa_Colorado_UnitedStates.JHU_ConfirmedCases.data|Mesa_Colorado_UnitedStates.JHU_ConfirmedCases.missing|Mesa_Colorado_UnitedStates.JHU_ConfirmedDeaths.data|Mesa_Colorado_UnitedStates.JHU_ConfirmedDeaths.missing|Mesa_Colorado_UnitedStates.JHU_ConfirmedRecoveries.data|Mesa_Colorado_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|50.0|0|0.0|0|0.0|0
0|2020-05-18|50.0|0|0.0|0|0.0|0
0|2020-05-19|50.0|0|0.0|0|0.0|0
0|2020-05-20|50.0|0|0.0|0|0.0|0
0|2020-05-21|50.0|0|0.0|0|0.0|0
0|2020-05-22|50.0|0|0.0|0|0.0|0
0|2020-05-23|50.0|0|0.0|0|0.0|0
