|dates|Muscogee_Georgia_UnitedStates.JHU_ConfirmedCases.data|Muscogee_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Muscogee_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Muscogee_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Muscogee_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Muscogee_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|411.0|0|15.0|0|0.0|0
0|2020-05-15|424.0|0|15.0|0|0.0|0
0|2020-05-16|424.0|0|15.0|0|0.0|0
