|dates|Larue_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Larue_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Larue_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Larue_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Larue_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Larue_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|7.0|0|0.0|0|0.0|0
0|2020-05-25|7.0|0|0.0|0|0.0|0
0|2020-05-26|7.0|0|0.0|0|0.0|0
