|dates|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedCases.data|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedCases.missing|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.data|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedDeaths.missing|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.data|Washington_RhodeIsland_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|486.0|0|0.0|0|0.0|0
0|2020-05-25|486.0|0|0.0|0|0.0|0
0|2020-05-26|486.0|0|0.0|0|0.0|0
