|dates|Roberts_SouthDakota_UnitedStates.JHU_ConfirmedCases.data|Roberts_SouthDakota_UnitedStates.JHU_ConfirmedCases.missing|Roberts_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.data|Roberts_SouthDakota_UnitedStates.JHU_ConfirmedDeaths.missing|Roberts_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.data|Roberts_SouthDakota_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|17.0|0|0.0|0|0.0|0
0|2020-05-15|18.0|0|0.0|0|0.0|0
0|2020-05-16|18.0|0|0.0|0|0.0|0
