|dates|Muskogee_Oklahoma_UnitedStates.JHU_ConfirmedCases.data|Muskogee_Oklahoma_UnitedStates.JHU_ConfirmedCases.missing|Muskogee_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.data|Muskogee_Oklahoma_UnitedStates.JHU_ConfirmedDeaths.missing|Muskogee_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.data|Muskogee_Oklahoma_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|30.0|0|6.0|0|0.0|0
0|2020-05-18|30.0|0|6.0|0|0.0|0
0|2020-05-19|30.0|0|6.0|0|0.0|0
0|2020-05-20|30.0|0|6.0|0|0.0|0
0|2020-05-21|32.0|0|6.0|0|0.0|0
0|2020-05-22|34.0|0|6.0|0|0.0|0
0|2020-05-23|34.0|0|6.0|0|0.0|0
