|dates|Colquitt_Georgia_UnitedStates.JHU_ConfirmedCases.data|Colquitt_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Colquitt_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Colquitt_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Colquitt_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Colquitt_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|434.0|0|14.0|0|0.0|0
0|2020-05-28|434.0|0|14.0|0|0.0|0
0|2020-05-29|434.0|0|14.0|0|0.0|0
0|2020-05-30|434.0|0|14.0|0|0.0|0
