|dates|Rockcastle_Kentucky_UnitedStates.JHU_ConfirmedCases.data|Rockcastle_Kentucky_UnitedStates.JHU_ConfirmedCases.missing|Rockcastle_Kentucky_UnitedStates.JHU_ConfirmedDeaths.data|Rockcastle_Kentucky_UnitedStates.JHU_ConfirmedDeaths.missing|Rockcastle_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.data|Rockcastle_Kentucky_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|12.0|0|0.0|0|0.0|0
0|2020-05-15|12.0|0|0.0|0|0.0|0
0|2020-05-16|12.0|0|0.0|0|0.0|0
