|dates|Orleans_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Orleans_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Orleans_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Orleans_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Orleans_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Orleans_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|7045.0|0|506.0|0|0.0|0
0|2020-05-28|7045.0|0|506.0|0|0.0|0
0|2020-05-29|7045.0|0|506.0|0|0.0|0
0|2020-05-30|7045.0|0|506.0|0|0.0|0
