|dates|Lauderdale_Alabama_UnitedStates.JHU_ConfirmedCases.data|Lauderdale_Alabama_UnitedStates.JHU_ConfirmedCases.missing|Lauderdale_Alabama_UnitedStates.JHU_ConfirmedDeaths.data|Lauderdale_Alabama_UnitedStates.JHU_ConfirmedDeaths.missing|Lauderdale_Alabama_UnitedStates.JHU_ConfirmedRecoveries.data|Lauderdale_Alabama_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|128.0|0|2.0|0|0.0|0
0|2020-05-25|135.0|0|2.0|0|0.0|0
0|2020-05-26|135.0|0|2.0|0|0.0|0
