|dates|Lee_Mississippi_UnitedStates.JHU_ConfirmedCases.data|Lee_Mississippi_UnitedStates.JHU_ConfirmedCases.missing|Lee_Mississippi_UnitedStates.JHU_ConfirmedDeaths.data|Lee_Mississippi_UnitedStates.JHU_ConfirmedDeaths.missing|Lee_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.data|Lee_Mississippi_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|117.0|0|5.0|0|0.0|0
0|2020-05-28|117.0|0|5.0|0|0.0|0
0|2020-05-29|117.0|0|5.0|0|0.0|0
0|2020-05-30|117.0|0|5.0|0|0.0|0
