|dates|Cattaraugus_NewYork_UnitedStates.JHU_ConfirmedCases.data|Cattaraugus_NewYork_UnitedStates.JHU_ConfirmedCases.missing|Cattaraugus_NewYork_UnitedStates.JHU_ConfirmedDeaths.data|Cattaraugus_NewYork_UnitedStates.JHU_ConfirmedDeaths.missing|Cattaraugus_NewYork_UnitedStates.JHU_ConfirmedRecoveries.data|Cattaraugus_NewYork_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|65.0|0|0.0|0|0.0|0
0|2020-05-18|67.0|0|0.0|0|0.0|0
0|2020-05-19|69.0|0|0.0|0|0.0|0
0|2020-05-20|70.0|0|0.0|0|0.0|0
0|2020-05-21|71.0|0|0.0|0|0.0|0
0|2020-05-22|74.0|0|0.0|0|0.0|0
0|2020-05-23|74.0|0|0.0|0|0.0|0
