|dates|Catoosa_Georgia_UnitedStates.JHU_ConfirmedCases.data|Catoosa_Georgia_UnitedStates.JHU_ConfirmedCases.missing|Catoosa_Georgia_UnitedStates.JHU_ConfirmedDeaths.data|Catoosa_Georgia_UnitedStates.JHU_ConfirmedDeaths.missing|Catoosa_Georgia_UnitedStates.JHU_ConfirmedRecoveries.data|Catoosa_Georgia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|71.0|0|0.0|0|0.0|0
0|2020-05-18|71.0|0|0.0|0|0.0|0
0|2020-05-19|73.0|0|0.0|0|0.0|0
0|2020-05-20|77.0|0|0.0|0|0.0|0
0|2020-05-21|79.0|0|0.0|0|0.0|0
0|2020-05-22|97.0|0|0.0|0|0.0|0
0|2020-05-23|97.0|0|0.0|0|0.0|0
