|dates|Lehigh_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Lehigh_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Lehigh_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Lehigh_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Lehigh_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Lehigh_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|3699.0|0|215.0|0|0.0|0
0|2020-05-28|3699.0|0|215.0|0|0.0|0
0|2020-05-29|3699.0|0|215.0|0|0.0|0
0|2020-05-30|3699.0|0|215.0|0|0.0|0
