|dates|Douglas_Nevada_UnitedStates.JHU_ConfirmedCases.data|Douglas_Nevada_UnitedStates.JHU_ConfirmedCases.missing|Douglas_Nevada_UnitedStates.JHU_ConfirmedDeaths.data|Douglas_Nevada_UnitedStates.JHU_ConfirmedDeaths.missing|Douglas_Nevada_UnitedStates.JHU_ConfirmedRecoveries.data|Douglas_Nevada_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|24.0|0|0.0|0|0.0|0
0|2020-05-15|24.0|0|0.0|0|0.0|0
0|2020-05-16|24.0|0|0.0|0|0.0|0
