|dates|Clark_Kansas_UnitedStates.JHU_ConfirmedCases.data|Clark_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Clark_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Clark_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Clark_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Clark_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|19.0|0|1.0|0|0.0|0
0|2020-05-15|20.0|0|1.0|0|0.0|0
0|2020-05-16|20.0|0|1.0|0|0.0|0
