|dates|Edwards_Illinois_UnitedStates.JHU_ConfirmedCases.data|Edwards_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Edwards_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Edwards_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Edwards_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Edwards_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|65889.0|0|2834.0|0|0.0|0
0|2020-05-15|65889.0|0|2834.0|0|0.0|0
0|2020-05-16|65889.0|0|2834.0|0|0.0|0
