|dates|Essex_Massachusetts_UnitedStates.JHU_ConfirmedCases.data|Essex_Massachusetts_UnitedStates.JHU_ConfirmedCases.missing|Essex_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data|Essex_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing|Essex_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.data|Essex_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|11950.0|0|725.0|0|0.0|0
0|2020-05-15|12131.0|0|751.0|0|0.0|0
0|2020-05-16|12131.0|0|751.0|0|0.0|0
