|dates|Lebanon_Pennsylvania_UnitedStates.JHU_ConfirmedCases.data|Lebanon_Pennsylvania_UnitedStates.JHU_ConfirmedCases.missing|Lebanon_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.data|Lebanon_Pennsylvania_UnitedStates.JHU_ConfirmedDeaths.missing|Lebanon_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.data|Lebanon_Pennsylvania_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|909.0|0|27.0|0|0.0|0
0|2020-05-25|912.0|0|27.0|0|0.0|0
0|2020-05-26|912.0|0|27.0|0|0.0|0
