|dates|Jefferson_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Jefferson_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Jefferson_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Jefferson_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Jefferson_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Jefferson_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|6860.0|0|423.0|0|0.0|0
0|2020-05-15|6897.0|0|424.0|0|0.0|0
0|2020-05-16|6897.0|0|424.0|0|0.0|0
