|dates|Comanche_Kansas_UnitedStates.JHU_ConfirmedCases.data|Comanche_Kansas_UnitedStates.JHU_ConfirmedCases.missing|Comanche_Kansas_UnitedStates.JHU_ConfirmedDeaths.data|Comanche_Kansas_UnitedStates.JHU_ConfirmedDeaths.missing|Comanche_Kansas_UnitedStates.JHU_ConfirmedRecoveries.data|Comanche_Kansas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|5648.0|0|161.0|0|0.0|0
0|2020-05-18|5648.0|0|161.0|0|0.0|0
0|2020-05-19|5648.0|0|161.0|0|0.0|0
0|2020-05-20|5648.0|0|161.0|0|0.0|0
0|2020-05-21|5648.0|0|161.0|0|0.0|0
0|2020-05-22|5648.0|0|161.0|0|0.0|0
0|2020-05-23|5648.0|0|161.0|0|0.0|0
