|dates|Portage_Ohio_UnitedStates.JHU_ConfirmedCases.data|Portage_Ohio_UnitedStates.JHU_ConfirmedCases.missing|Portage_Ohio_UnitedStates.JHU_ConfirmedDeaths.data|Portage_Ohio_UnitedStates.JHU_ConfirmedDeaths.missing|Portage_Ohio_UnitedStates.JHU_ConfirmedRecoveries.data|Portage_Ohio_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|313.0|0|57.0|0|0.0|0
0|2020-05-28|313.0|0|57.0|0|0.0|0
0|2020-05-29|313.0|0|57.0|0|0.0|0
0|2020-05-30|313.0|0|57.0|0|0.0|0
