|dates|Merrick_Nebraska_UnitedStates.JHU_ConfirmedCases.data|Merrick_Nebraska_UnitedStates.JHU_ConfirmedCases.missing|Merrick_Nebraska_UnitedStates.JHU_ConfirmedDeaths.data|Merrick_Nebraska_UnitedStates.JHU_ConfirmedDeaths.missing|Merrick_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.data|Merrick_Nebraska_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|33.0|0|0.0|0|0.0|0
0|2020-05-28|33.0|0|0.0|0|0.0|0
0|2020-05-29|33.0|0|0.0|0|0.0|0
0|2020-05-30|33.0|0|0.0|0|0.0|0
