|dates|Moniteau_Missouri_UnitedStates.JHU_ConfirmedCases.data|Moniteau_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Moniteau_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Moniteau_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Moniteau_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Moniteau_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|45.0|0|0.0|0|0.0|0
0|2020-05-25|45.0|0|0.0|0|0.0|0
0|2020-05-26|45.0|0|0.0|0|0.0|0
