|dates|Hartford_Connecticut_UnitedStates.JHU_ConfirmedCases.data|Hartford_Connecticut_UnitedStates.JHU_ConfirmedCases.missing|Hartford_Connecticut_UnitedStates.JHU_ConfirmedDeaths.data|Hartford_Connecticut_UnitedStates.JHU_ConfirmedDeaths.missing|Hartford_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.data|Hartford_Connecticut_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|8723.0|0|1069.0|0|0.0|0
0|2020-05-18|8957.0|0|1084.0|0|0.0|0
0|2020-05-19|9050.0|0|1090.0|0|0.0|0
0|2020-05-20|9234.0|0|1116.0|0|0.0|0
0|2020-05-21|9299.0|0|1133.0|0|0.0|0
0|2020-05-22|9463.0|0|1155.0|0|0.0|0
0|2020-05-23|9463.0|0|1155.0|0|0.0|0
