|dates|Lee_Illinois_UnitedStates.JHU_ConfirmedCases.data|Lee_Illinois_UnitedStates.JHU_ConfirmedCases.missing|Lee_Illinois_UnitedStates.JHU_ConfirmedDeaths.data|Lee_Illinois_UnitedStates.JHU_ConfirmedDeaths.missing|Lee_Illinois_UnitedStates.JHU_ConfirmedRecoveries.data|Lee_Illinois_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|74.0|0|1.0|0|0.0|0
0|2020-05-18|74.0|0|1.0|0|0.0|0
0|2020-05-19|75.0|0|1.0|0|0.0|0
0|2020-05-20|75.0|0|1.0|0|0.0|0
0|2020-05-21|75.0|0|1.0|0|0.0|0
0|2020-05-22|75.0|0|1.0|0|0.0|0
0|2020-05-23|75.0|0|1.0|0|0.0|0
