|dates|Frio_Texas_UnitedStates.JHU_ConfirmedCases.data|Frio_Texas_UnitedStates.JHU_ConfirmedCases.missing|Frio_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Frio_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Frio_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Frio_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|34.0|0|0.0|0|0.0|0
0|2020-05-15|34.0|0|0.0|0|0.0|0
0|2020-05-16|34.0|0|0.0|0|0.0|0
