|dates|St.Joseph_Indiana_UnitedStates.JHU_ConfirmedCases.data|St.Joseph_Indiana_UnitedStates.JHU_ConfirmedCases.missing|St.Joseph_Indiana_UnitedStates.JHU_ConfirmedDeaths.data|St.Joseph_Indiana_UnitedStates.JHU_ConfirmedDeaths.missing|St.Joseph_Indiana_UnitedStates.JHU_ConfirmedRecoveries.data|St.Joseph_Indiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1218.0|0|34.0|0|0.0|0
0|2020-05-28|1218.0|0|34.0|0|0.0|0
0|2020-05-29|1218.0|0|34.0|0|0.0|0
0|2020-05-30|1218.0|0|34.0|0|0.0|0
