|dates|Bristol_Massachusetts_UnitedStates.JHU_ConfirmedCases.data|Bristol_Massachusetts_UnitedStates.JHU_ConfirmedCases.missing|Bristol_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.data|Bristol_Massachusetts_UnitedStates.JHU_ConfirmedDeaths.missing|Bristol_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.data|Bristol_Massachusetts_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-14|5440.0|0|297.0|0|0.0|0
0|2020-05-15|5590.0|0|303.0|0|0.0|0
0|2020-05-16|5590.0|0|303.0|0|0.0|0
