|dates|Burnett_Wisconsin_UnitedStates.JHU_ConfirmedCases.data|Burnett_Wisconsin_UnitedStates.JHU_ConfirmedCases.missing|Burnett_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.data|Burnett_Wisconsin_UnitedStates.JHU_ConfirmedDeaths.missing|Burnett_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.data|Burnett_Wisconsin_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|8566.0|0|353.0|0|0.0|0
0|2020-05-28|8566.0|0|353.0|0|0.0|0
0|2020-05-29|8566.0|0|353.0|0|0.0|0
0|2020-05-30|8566.0|0|353.0|0|0.0|0
