|dates|Tama_Iowa_UnitedStates.JHU_ConfirmedCases.data|Tama_Iowa_UnitedStates.JHU_ConfirmedCases.missing|Tama_Iowa_UnitedStates.JHU_ConfirmedDeaths.data|Tama_Iowa_UnitedStates.JHU_ConfirmedDeaths.missing|Tama_Iowa_UnitedStates.JHU_ConfirmedRecoveries.data|Tama_Iowa_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|356.0|0|17.0|0|0.0|0
0|2020-05-18|358.0|0|17.0|0|0.0|0
0|2020-05-19|362.0|0|18.0|0|0.0|0
0|2020-05-20|368.0|0|21.0|0|0.0|0
0|2020-05-21|378.0|0|23.0|0|0.0|0
0|2020-05-22|383.0|0|23.0|0|0.0|0
0|2020-05-23|383.0|0|23.0|0|0.0|0
