|dates|Sabine_Louisiana_UnitedStates.JHU_ConfirmedCases.data|Sabine_Louisiana_UnitedStates.JHU_ConfirmedCases.missing|Sabine_Louisiana_UnitedStates.JHU_ConfirmedDeaths.data|Sabine_Louisiana_UnitedStates.JHU_ConfirmedDeaths.missing|Sabine_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.data|Sabine_Louisiana_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-17|29.0|0|0.0|0|0.0|0
0|2020-05-18|29.0|0|0.0|0|0.0|0
0|2020-05-19|30.0|0|0.0|0|0.0|0
0|2020-05-20|31.0|0|0.0|0|0.0|0
0|2020-05-21|39.0|0|0.0|0|0.0|0
0|2020-05-22|39.0|0|0.0|0|0.0|0
0|2020-05-23|39.0|0|0.0|0|0.0|0
