|dates|Imperial_California_UnitedStates.JHU_ConfirmedCases.data|Imperial_California_UnitedStates.JHU_ConfirmedCases.missing|Imperial_California_UnitedStates.JHU_ConfirmedDeaths.data|Imperial_California_UnitedStates.JHU_ConfirmedDeaths.missing|Imperial_California_UnitedStates.JHU_ConfirmedRecoveries.data|Imperial_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1352.0|0|24.0|0|0.0|0
0|2020-05-28|1352.0|0|24.0|0|0.0|0
0|2020-05-29|1352.0|0|24.0|0|0.0|0
0|2020-05-30|1352.0|0|24.0|0|0.0|0
