|dates|Henrico_Virginia_UnitedStates.JHU_ConfirmedCases.data|Henrico_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Henrico_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Henrico_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Henrico_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Henrico_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|1579.0|0|119.0|0|0.0|0
0|2020-05-28|1579.0|0|119.0|0|0.0|0
0|2020-05-29|1579.0|0|119.0|0|0.0|0
0|2020-05-30|1579.0|0|119.0|0|0.0|0
