|dates|Charlotte_Virginia_UnitedStates.JHU_ConfirmedCases.data|Charlotte_Virginia_UnitedStates.JHU_ConfirmedCases.missing|Charlotte_Virginia_UnitedStates.JHU_ConfirmedDeaths.data|Charlotte_Virginia_UnitedStates.JHU_ConfirmedDeaths.missing|Charlotte_Virginia_UnitedStates.JHU_ConfirmedRecoveries.data|Charlotte_Virginia_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|23.0|0|0.0|0|0.0|0
0|2020-05-28|23.0|0|0.0|0|0.0|0
0|2020-05-29|23.0|0|0.0|0|0.0|0
0|2020-05-30|23.0|0|0.0|0|0.0|0
