|dates|Montcalm_Michigan_UnitedStates.JHU_ConfirmedCases.data|Montcalm_Michigan_UnitedStates.JHU_ConfirmedCases.missing|Montcalm_Michigan_UnitedStates.JHU_ConfirmedDeaths.data|Montcalm_Michigan_UnitedStates.JHU_ConfirmedDeaths.missing|Montcalm_Michigan_UnitedStates.JHU_ConfirmedRecoveries.data|Montcalm_Michigan_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|65.0|0|1.0|0|0.0|0
0|2020-05-28|65.0|0|1.0|0|0.0|0
0|2020-05-29|65.0|0|1.0|0|0.0|0
0|2020-05-30|65.0|0|1.0|0|0.0|0
