|dates|Atlantic_NewJersey_UnitedStates.JHU_ConfirmedCases.data|Atlantic_NewJersey_UnitedStates.JHU_ConfirmedCases.missing|Atlantic_NewJersey_UnitedStates.JHU_ConfirmedDeaths.data|Atlantic_NewJersey_UnitedStates.JHU_ConfirmedDeaths.missing|Atlantic_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.data|Atlantic_NewJersey_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|2087.0|0|155.0|0|0.0|0
0|2020-05-28|2087.0|0|155.0|0|0.0|0
0|2020-05-29|2087.0|0|155.0|0|0.0|0
0|2020-05-30|2087.0|0|155.0|0|0.0|0
