|dates|Barry_Missouri_UnitedStates.JHU_ConfirmedCases.data|Barry_Missouri_UnitedStates.JHU_ConfirmedCases.missing|Barry_Missouri_UnitedStates.JHU_ConfirmedDeaths.data|Barry_Missouri_UnitedStates.JHU_ConfirmedDeaths.missing|Barry_Missouri_UnitedStates.JHU_ConfirmedRecoveries.data|Barry_Missouri_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|9.0|0|0.0|0|0.0|0
0|2020-05-28|9.0|0|0.0|0|0.0|0
0|2020-05-29|9.0|0|0.0|0|0.0|0
0|2020-05-30|9.0|0|0.0|0|0.0|0
