|dates|Brazos_Texas_UnitedStates.JHU_ConfirmedCases.data|Brazos_Texas_UnitedStates.JHU_ConfirmedCases.missing|Brazos_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Brazos_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Brazos_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Brazos_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-24|436.0|0|19.0|0|0.0|0
0|2020-05-25|438.0|0|19.0|0|0.0|0
0|2020-05-26|438.0|0|19.0|0|0.0|0
