|dates|Stanislaus_California_UnitedStates.JHU_ConfirmedCases.data|Stanislaus_California_UnitedStates.JHU_ConfirmedCases.missing|Stanislaus_California_UnitedStates.JHU_ConfirmedDeaths.data|Stanislaus_California_UnitedStates.JHU_ConfirmedDeaths.missing|Stanislaus_California_UnitedStates.JHU_ConfirmedRecoveries.data|Stanislaus_California_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|670.0|0|28.0|0|0.0|0
0|2020-05-28|670.0|0|28.0|0|0.0|0
0|2020-05-29|670.0|0|28.0|0|0.0|0
0|2020-05-30|670.0|0|28.0|0|0.0|0
