|dates|Tarrant_Texas_UnitedStates.JHU_ConfirmedCases.data|Tarrant_Texas_UnitedStates.JHU_ConfirmedCases.missing|Tarrant_Texas_UnitedStates.JHU_ConfirmedDeaths.data|Tarrant_Texas_UnitedStates.JHU_ConfirmedDeaths.missing|Tarrant_Texas_UnitedStates.JHU_ConfirmedRecoveries.data|Tarrant_Texas_UnitedStates.JHU_ConfirmedRecoveries.missing
0|2020-05-27|5039.0|0|144.0|0|0.0|0
0|2020-05-28|5039.0|0|144.0|0|0.0|0
0|2020-05-29|5039.0|0|144.0|0|0.0|0
0|2020-05-30|5039.0|0|144.0|0|0.0|0
